tx_index,tx_hash,block_index,source,sent,burned,earned
1572,f41de8822bc4f6e463d07202a001e0e7ffe45d0aecda457162056f221a82cf7f,340441,DBZuFYesYW93nWZSmnZEZfKFG4fwprf4kg,71999900000000,71999900000000,104000688888
1573,d2711d5872ab331ba8d229f8746204f02cb2417eaefa5a9ad7fe791cdbe90a02,340451,DGx7e6Q81FYh8MDPTLBsND5GSpWQYDy79N,12019822850000,12019822850000,17360714274
1574,ed0375fbf05767cbea2153935a5c3beed53a53e608cd330bcb8f736229081869,340467,D9ExRxz5kDBHTuUw6PMFdLY9M6AvBxYNBr,1502146009610,1502146009610,2169331810
1575,c1e7b2d1ae4b03a7406b64ddc3b5ed4a658f62730896f3fb40af663fcf6be780,340526,DHpvkpcdvk4xpFZhr2bZ3PYwvnbT9T7Y8a,49999700000000,49999700000000,72173178069
1576,f8088390462b40a3586e9bdb812e74d226f96a283d21df2d26712578326c324a,340556,DRjA5zrRyr4wxW6P6L2T9VDJw2aAosBm4C,21799600000000,21799600000000,31459547750
1577,d929b8984be89fe0dc0d98794d9bcc85e321c6f4f2e81b4b10d7ebfae32fc803,340587,DK55xMPewUi7CntxyfGA9Pi93px1bhUkuf,55000000000,55000000000,079352141
1578,c1fdd1788889a2c0dd791015ac29adbb07708d16cf242332bdf9be2d5a1f12b9,340628,DRD9qFC24oL15oH2gB1J2uu2Z7WMwrqCF6,999800000000,999800000000,1442003208
1579,2b05e8e24735ca326f0e02afee4f6488a96479a161f0315175e329c9eb91887d,340644,DP25hX5mH2F1kEeyKoXFNcUDgieqQcBpd9,19400000000000,19400000000000,27976865741
1580,acd21a34f34f8be215c97c67b75ee65c03dc7e9f4ac4f080feb53881f956de9f,340654,DBzXsaC5XZiujp9GNw9wsKbEEENCoFon5C,20000000000,20000000000,028839815
1581,d9065d4220063cf69ee349a640cfb2b57c46738e2fa7acd424f44c713f221d04,340658,DMhC89VWq5k9MrsYgPH4Kvo8AygVpewCN8,5000000000000,5000000000000,7209722222
1582,9687147271e2764cd688d5788c66f9d79533003afface42aa9503f5ec990d073,340659,D7rrykFj73uec1WHZ5tMJkVgPAGXssQXwj,20900000000000,20900000000000,30136396991
1583,d73e9389aba2ae458b1a94e98a0fc98dc8d7d3ef89dc22fc175e4aaca303c035,340672,DPKwLWNcYzTaz5PDb3MsdLVFUzC4odm5vU,1000000000000,1000000000000,1441782407
1584,f716fe49087d22caa9ee5cb09e97a8a5d08cca537b9a855d02fcac3bef39b9b9,340720,DTkT41csGoxqaDDntxVQk98dhs5BGTtSv5,1999800000000,1999800000000,2882165458
1585,ea2d015f3a977377649fcae0e57e68a30b7c7f9afca6d4bead83b3dbed3bda04,340727,D7rrykFj73uec1WHZ5tMJkVgPAGXssQXwj,8700000000000,8700000000000,12537968750
1586,15d457c9020dbd49e0cd15f02f55908a0e990247ca20b0cd447586e87296eaf5,340752,DMhC89VWq5k9MrsYgPH4Kvo8AygVpewCN8,3799900000000,3799900000000,5475110544
1587,03218c9642a6ba62f8718a528bde297202247ee330638ca2be6c1e0fb2342b19,340759,DPdbAKLTiRVT8qRLDLcZWrcp9411Qh7Nzf,2000000000000,2000000000000,2881550926
1588,1b4c901aed8c4f5ff8fb58cf98fee7a3159658985263cfe48712eaffbea4bbe0,340771,DDB96Pk8tCx2KUervaZdKKfHocJmMuyXXa,4000000000000,4000000000000,5762546296
1589,c4251f1a22b3004fed89fae2899f005694cd71f7642661222ed1d4a26e250435,340779,DDB96Pk8tCx2KUervaZdKKfHocJmMuyXXa,1999700000000,1999700000000,2880655800
1590,1e7230b5bbf70c193f08f9a1f5e8e272115d8a853fc137356c14066263b36fd8,340809,DTFSNtCofgoNM7szdYiF15chz8hiVudkvW,3000000000000,3000000000000,4320590278
1591,1fb37571540dc5d0cef69a03af616670a222c79255ce4cb2f6b6b891a625c687,340811,DUCoeR73R4KfVMCwFgExcWmFe7Duc2q1Tp,99800000000,99800000000,143729326
1592,9427cd7655b0ec43d3612a585044d26d35066ec2ad06d7b1e9f0c04566b7d989,340816,DTeErHzXSiZjTdyhctcksz4bEACu4AS9gd,25109600000000,25109600000000,36160730204
1593,0f23b52e3942ee3f157c317cb0cea1c9d324313814bc04c2b277e4f5813d5c53,340817,DB4djM8F6yoahBAncKYuERNe8Fg2KvHLM7,299999700000000,299999700000000,432030817969
1594,9e7193eef2cd65ac89468d0352dc836458b8d118fbb8701e2e400843a6b4101f,340831,DTFSNtCofgoNM7szdYiF15chz8hiVudkvW,258900000000,258900000000,372801017
1595,a89707b112a12e950ba8fc1956e2ed22bf5bd8b267aa9cc499fb8ccc1ba2cf00,340831,DAVTbdC3nCwYSjyQNAvfzvBKY5mVwzB2qp,413590430000,413590430000,595546285
1596,b2dbca9ddb9b0fd637c6e4b48c70209624b306c47bd5c3ebfc9dd17ff4d26ff2,340838,DUCoeR73R4KfVMCwFgExcWmFe7Duc2q1Tp,999900000000,999900000000,1439717125
1597,c70a61375360d2ebd91902dfa822e044f56e68e1d1fffd8166dde12cd5b9c890,340840,DBT7ArEoauKyJnvH7GY6cRK6V7ahj25rSG,9999800000000,9999800000000,14398091662
1598,1ea9f423dccf8ff26c08254c2c5407c4f02a0a91ce79b9d7b153df2b66572a64,340866,DABA1s3QHiq8T1jPg2aLaoobvMdL5N3pmv,199830000000,199830000000,287662686
1599,9292116369f250ba3efd58c9c35de8cf77282f1e239bb06a5460d1a71d5d43b9,340912,DJSbcC6jBRgoVUkkW8yXxwvxxPMq7RnLve,2600000000,2600000000,003741412
1600,e5142a650dbbc92339d2328691c1e57fdcb539c658b62fc7bec8d0ebfd46e768,340935,DUKrQVNDisyXPnx9uhUtQWzLHu7FGsxcE2,39500000000000,39500000000000,56830167824
1601,0157a178651c2231fad5ed65ee845f45f3bfdc8160f561396be644de0f2838c3,340935,DMhC89VWq5k9MrsYgPH4Kvo8AygVpewCN8,19999900000000,19999900000000,28774624645
1602,4f6c77518ab2134020f7c38422a02c991968e67c093854841b16982083101789,340935,D7xWv3RPLrGJP1Kih2X2Qho7vKjKL5s26b,471463460568,471463460568,678312597
1603,100aa96908c07e9f6b9d243ac8824f9e0943f9d2e159edba893a05bc6c3178e5,340935,DPKwLWNcYzTaz5PDb3MsdLVFUzC4odm5vU,14099700000000,14099700000000,20285780184
1604,ff14709494b263197e8de443e88fbedb91645800d9e3725c07841cd5379bde42,340941,DM7TDrhpdJNm8519cfmGZugZerULGKGDN4,500000000000,500000000000,719334491
1605,1b5bfb2d38968822915742a2f6444d6a56c789ecaf1ab4e79e661f935954bd07,340941,DJTuTPE6iPafHS57TRvHu4jhufZKw8LPR6,999800000000,999800000000,1438381248
1606,d9cb31218d718b65bfd0578dfec17b879a5d4dbd65f977d2991f7be019a7a7c8,340961,DFrtmoptoemc5doi7A6HuirNvGrCeuhd7n,30000000000,30000000000,043153125
1607,ac4f8c31472f36043c59cad6fc34264cbb8753de276fa02b15f9dfea2731b17b,340969,DEFCy4qtfDdbGw2ixR3LsX1fkqgyLxzZ95,5200000000,5200000000,007479394
1608,e4ded45c15d8b1ac7c27c03ada7b47abed2fc7386b89268ceff169c0a56896e6,340974,DTNY3W5SkEvWntUy98GJ4Zi6vWfj2vK6Zu,52499800000000,52499800000000,75509781787
1609,9e198e37ecce55e544b0134ad649592a4855f510aa70eb3d7d31f9d9730f09b7,340983,DGfL31j1TTmihJbMYageusW9mLv6apxQWM,10000000000000,10000000000000,14381828704
1610,f0ea5f892e6177604525e6e9243c56e9a53a4fa4b57d37b70048027d3ee4c309,340985,D7HYV7dXJvR9MZ9s1xzfoXhBxiJ6voMG3b,9000000000,9000000000,012943438
1611,fc4e078a42cb98d5baee09f7a0c41bb12da60047f2e2c9525c9cb379f99deffd,340993,DDXU5WrS9xHXGHRdwEpe6drYK1Kr1drXt7,20100000000000,20100000000000,28905149306
1612,db132144ebb5e810048ace1abfc0e274dca0856c133528f82d46ad2e2b099ac8,340997,D9GLMEYpquCeZwf4GiWp63Sku9xZGczY6e,9999900000000,9999900000000,14380064531
1613,0eea86fb7a90876d25474062be1ffb90d2197f27580b67fc85cda9f4c403a79d,341009,D9GLMEYpquCeZwf4GiWp63Sku9xZGczY6e,39999900000000,39999900000000,57515133990
1614,a96f28c20f58ae35974e33ce17aab027fa5f81e759c8a4e110b3c815d0bcfecd,341017,DKpQviN7SNRwb2yDDcSXbECqDdi1AWpV2v,99990000000,99990000000,143764557
1615,f2c1e1d40cfc06aa872fb25455b7764452ec5ca2474de0295e07a2c2cfd44765,341026,D9qsdQRW4zTzM9AiJgSPuoxALXWybdXMia,59300000000,59300000000,085254731
1616,3c778f24ed21ea066135b29db992cb16a775f498bea32ae829035322d50273a5,341028,DKpQviN7SNRwb2yDDcSXbECqDdi1AWpV2v,232400000000,232400000000,334112657
1617,a63ae71c0da0739dcc51675f86232b513f81bbf1046c5a095597d9a8376acf41,341033,D9GLMEYpquCeZwf4GiWp63Sku9xZGczY6e,50048718722158,50048718722158,71950246571
1618,737548380ff2c2a410444568cace416e42f88a281809011b2321e7d84384cf1b,341045,D9qsdQRW4zTzM9AiJgSPuoxALXWybdXMia,395999900000000,395999900000000,569236106253
1619,6215fd78fed16466b6663469c07790a35ebf917c77b34f0c74e19ea959f831a6,341063,DMhC89VWq5k9MrsYgPH4Kvo8AygVpewCN8,29999900000000,29999900000000,43117564608
1620,5b6881fb57cbc0c09c67863626998a48d468fd09b53fe1eb5f6b30d9ecc1b713,341087,DHrHkYNYqvcNxtHLvM9THQ6A44wfRc59DB,4999900000000,4999900000000,7184752135
1621,9956d0081fd245ae5350d5235a42d1e11a6e9778ee14a0ea658fac7f8aff051a,341087,DF34mVueGRv7cgvEes2ea9S21hB4RvgW8M,138035510723190,138035510723190,198354153169
1622,e90f92847b5a8be38d12410090e94060d91cddec7cae5607227d250a9c7e9b0a,341087,DHNSrQos5UrF5NxdQfMQScpoXQvQ4Evc3a,5000000000000,5000000000000,7184895833
1623,512cea1088bb8af25ac8a984fc8a338adbbc973271b607a40b2b622875887471,341087,DRRXWrjB6dYTCycMzNJjAsfpxN9sA5BbSG,4999900000000,4999900000000,7184752135
1624,ec572fae6df4f78cf0e055ce6d6364ef3615f51e954dd00347ce646fb24482fc,341107,DFfih35smSMbTerNfZi1PvebGJm6Mr9Gd9,99900000000000,99900000000000,143531093750
1625,a22e59b9788655f0e0f31ae3bb25f6343e64da6893a5b4498906bd4b9b575cb7,341113,DHhKznw4fwtGcJw1KNBfRxjqbwwFoSNbre,1000000000000,1000000000000,1436678241
1626,94d678b75f179ad4095927dfd87184287577a2cec7e2259b33757c700c62069d,341113,DTFSNtCofgoNM7szdYiF15chz8hiVudkvW,61400000000,61400000000,088212044
1627,308337ed9ee13429ccb54702213b03a6dbe4cd05064d4bca297d2dabc7a01707,341127,DByKCCJcXhyuFQrg5UHy8XfozWmr4o2qTL,9999000000000,9999000000000,14363725521
1628,d8cb1ad02574aed466e173a92c08deb5881aef9b8f4ea1420f37774511880a93,341146,DEXiY62fbNwtg7C5yPYRoR9Ep6ybatPg87,2000000000000,2000000000000,2872592593
1629,7fcfd8136604efcfce4b79a1fe0dd07bc7139b2f6ff5454ac67a727e7b174fdc,341221,DPLbEFkNtTY95b39m7Y7VVjuMT8T39iEZ2,99999800000000,99999800000000,143542536988
1630,1f8f3179b65bac42104393d3f0a89d4d8613ba4adef4005a11e99fd01cde6a19,341265,DRztXoPRHBgZkM7AFmcdL5pBHvJnB2EqAX,2000000000000,2000000000000,2869837963
1631,e15fee2af9a5188fe8bd28cd51a11e571a784a0e32574d6c913a681610fbef77,341266,DNTE8FKRchjwuTvhgpFRr8QDcciDRpyULt,99999800000000,99999800000000,143490453759
1632,929e5a7817a42ca790cc31e2c81e841a2fb2536aaef021bed82e54f463908b0c,341272,DFoTBkDMv9iH2zoNA4XxNsRnFCJ5xjCFBe,105000000000,105000000000,150657986
1633,1afbe4dc87d10c97cd0323ba6acc75b49061f62ad9bc8fd90be8a6388d911bc1,341307,DH4YEcmrUvGUdDQX3rZqXnB68PRP6J36hr,842265800000,842265800000,1208173749
1634,a4ba48558d2d0c7dc8fa2c787af8ba1b5b9ef5c4e3816f5ea6a9343456fbbbc9,341309,DEQy1BXQEsMKkTSkr7CTmUMtcFefTirhV8,75000000000000,75000000000000,107580729167
1635,8407f4c72447008e574c5cf4c0465e45c752d8e28585a1dc8c92509df1ef04c3,341310,DHxQ7ruPrd4ziENVBKuTYgvFpFacWUrxWr,399900900000000,399900900000000,573617110403
1636,408bf124f7e7b7248c7c335fe2738b392ed1396769633f39a19d2884740c11b3,341322,DBT7ArEoauKyJnvH7GY6cRK6V7ahj25rSG,49999900000000,49999900000000,71712819537
1637,8024e3500863d99d75cb3a4e7ca3c79297e14f0c03931526960b054ae4d5b2ae,341327,DF2Ptm9Emn3vU1w8w5R3mvTYd9ibyqXUNW,46586900000000,46586900000000,66814996684
1638,020ab45d60867fa3c09bbae71806d8773f3cfe6a5655f953796ecbb14bbafcc6,341337,D5nDoZStxr1jqJS74Jbjtsbe3cc7nUTojd,500000000000000,500000000000000,717042824074
1639,b23b909fca0fbba383bbc9ee7943d6a4de2cecf6632fcc21ae7b56e1f46151b5,341350,DPNs9ZqywrLBPx4rS7XjGP6znx5ercrefF,9800000000000,9800000000000,14052564815
1640,9ecd940d3c89fc60755b26e4efa6b8486eefa1cc57995a1d8090ef4ad71dd685,341355,DD4kro9cWfw5jEvBbZugZkUYLntcmh2nH4,295000000000,295000000000,422993808
1641,3b42f1ffdfcf6507f3758e258a4fd204ada4fb98178f45bf9bd0677bfa4fbf46,341370,DPNs9ZqywrLBPx4rS7XjGP6znx5ercrefF,490000000000000,490000000000000,702514814815
1642,759dd754d545ec779f45ddba640697299c616ded007a8a3f0376ecfd7ee74d66,341376,D63PpUke9VB3G7ivy64EWqbjVm9eNp6G6P,99999900000000,99999900000000,143363282562
1643,0ec71a4b43c83ac1f586c7c0f2f4c18b86ab458588209f4e9a62affe9d5f5af4,341376,DBD4hJXAncDD66iwnNfSREPrMEAPK4R4cx,1963000000000,1963000000000,2814224051
1644,fb02ddaf2ceecefa9598eaefccb3823d6831485305cb41a5b0886b1020b7f534,341379,D6QiN7dQkTqMrr4knyCBRhCgfX5TzA6PXX,1330000000000,1330000000000,1906687384
1645,63ff9c2880bf14ac9e0e6b6379a4ad7f90c771692de5c43599e5b07a1ae1d1d2,341380,DD4kro9cWfw5jEvBbZugZkUYLntcmh2nH4,38117600000000,38117600000000,54644932537
1646,c87013eb97570fa7a94234521d8b82f3b5b7321bb03492ad421e2351927e0f05,341383,DFiMHJ8AVhWjdSHKeg2denvae5UeZF2oyb,499999000000000,499999000000000,716775186817
1647,594f9bfee9ec462d79ac7cfe9ad8e1892801f5b51cd578324a199bfe2b03c474,341384,D8PtpqGKVKUTnhRcyEeCtmPDmaoxaVT1zc,499999000000000,499999000000000,716769399792
1648,22fb2e637cf6b073421fb7c857f92d63943de17bc33a36e97d2533299795bc49,341386,DBD4hJXAncDD66iwnNfSREPrMEAPK4R4cx,118800000000000,118800000000000,170302000000
1649,4909bff64e68c9fb5069e551430fd2b1c97403b74c248eca0b4b7ff9cae8c919,341395,DFCru5M7YQ93B9o3bwy37zFhczXukVBrmw,499999800000000,499999800000000,716706889243
1650,aeb3031c90142add3c285071f17fa3755b8450bde201d02d4a1b99b5edf1fbe2,341395,DBbpwB1rDxbQxMPb4gG7TB2DHsBBf1mvQ3,440000000000,440000000000,630702315
1651,f804e8bae9af4746e98be8896eff7339155cc4151bbc11ab27f6ea1d28c4495e,341405,DP25hX5mH2F1kEeyKoXFNcUDgieqQcBpd9,50000000000000,50000000000000,71664930556
1652,cc39382c1ca21e5e6ad5bb04885e0b0202c85520f5014e8351de4e2b84f9f867,341406,DCqgRcZbX6KfUhqgfNNkPxAtES5jK9zRsF,1000000000,1000000000,001433287
1653,4208c8b75a5c10facee50a71fa9bcb0464645d05b901977797ed716084d4a636,341411,DHgxgUe5LD7wcKFGh7D26Xi81sY7ppT9qo,223981050000000,223981050000000,321016173641
1654,826139424a8fca6ae18ed01717cafaeb655f4dab49995704b963a742cc712019,341415,DGx7e6Q81FYh8MDPTLBsND5GSpWQYDy79N,6848175000000,6848175000000,9814687103
1655,87641fd1467d769d7b709f698a63d0e6398f3fc1b612909caefb46dd39d2288a,341425,DHHUCPyc94kpr9YJihH5qybRSbq5i87BkS,200000000,200000000,000286613
1656,53945d34ad2d9ba55a769d9b04de86711bd569b01c472b83294c5bd656470a0d,341456,DBTPzKViQViRDN15TpXE4evBA1tiZs3NMP,499999000000000,499999000000000,716352733958
1657,0d1e2b65543121e0ba964ea787dfde58842f31b40e2bc70a883d78ac174bb4cf,341456,D5brtnfKYiBcU18EvWToxcsV7KyynKmrdm,499999000000000,499999000000000,716352733958
1658,2f68d8a49dd59fb04078e44b82850e2d0204e66a149d78cabc3bb6b770977b08,341456,DRBikBgEjVXEG1Vowe1iRtaZspmw539sCT,499999000000000,499999000000000,716352733958
1659,9bc04c0012919cbeb4c45045c0da24f5185373237ce58d71671ea9c23d6a018e,341456,DAuSvq7Ypyc3eqnVv3tGpRiBy2Zyprttco,1500000000000,1500000000000,2149062500
1660,0f67b8fd38d1b1706efcf3040bc60b6478c37f416e80d0096dded78b267d7c4d,341463,D8XWcGsLSYGCjDt468i1CESDTUM2h329hq,900000000000,900000000000,1289364583
1661,f10ad2d2e82feb2602af137e9dc579ae0b0f3a770a2c2f4bde3e42d7bddbed85,341467,DHHUCPyc94kpr9YJihH5qybRSbq5i87BkS,200000000,200000000,000286516
1662,b8ba048f365848737744badeedf908e1097d0937fbd201b60db36310b3c71c0b,341475,DBKXbiRXKg6Uh4dfsubgsgFW1nzT9JJovu,1040000000000,1040000000000,1489787963
1663,cd4cb9fc039b8c8aec597ff8f12f83fa4a291c75aa54fb7ec5a234ca6051218b,341495,DTo1nqazunMYit42hCgHbUUecgSke24NAL,1000000000000,1000000000000,1432256944
1664,9ac66fbff6ebcd5be7af901915934923cfcc066a43758c63a519ff0cc0515dac,341500,DH11q5pooeKWfZcqqH8PrhYZSJiNyY2zeE,500000000000000,500000000000000,716099537037
1665,b979efd439680b7b93f36918b74f68103f7028feefc36ce5b6a83e30d65a15da,341500,DPNs9ZqywrLBPx4rS7XjGP6znx5ercrefF,200000000000,200000000000,286439815
1666,d09b7d9ba7ae0e951e2e8821cc98476cd558266bd7373678df39afe233d3ae2c,341500,DTo1nqazunMYit42hCgHbUUecgSke24NAL,8999700000000,8999700000000,12889362007
1667,fea3b73ef4f4ecc490478f18d578421070f707ed1d5eaad5b5ff6afd7ceac133,341529,DJ9Kz17j4axKD7kJvtn4c5m9ZhjyqYm57o,9800000000,9800000000,014032262
1668,5cc8d946149fc9877b40eee2a8196a86d24d8db3c7a6b5081853f1e2abce8112,341536,DEFCy4qtfDdbGw2ixR3LsX1fkqgyLxzZ95,70000000000,70000000000,100224769
1669,26dabd8f79aed761a0c8a9091cc186d1807cc6cf35548f2d49ec03cee14602b0,341559,D8XWcGsLSYGCjDt468i1CESDTUM2h329hq,499099000000000,499099000000000,714468305752
1670,28479a8497821d2f17079e7c7be8b60341ff3515b6ba7e2712a0f3121c7a6644,341560,DJ426KbYVR6Amhea1C2steWYcvZZegayuG,499999800000000,499999800000000,715752028514
1671,85413422f940be06468d199fd312d00823d0950e6bf2ef6ce0682e701c659968,341597,DJFNBMGndTSiEUPhpiQQ293WUx3CxQKUPY,1000000000000,1000000000000,1431076389
1672,e4d6510c23c3e4bb140cb15158801fb36b863132ffdffc8fc1a29bf228654e8f,341597,D5UCVhs6iRYkUcYEZEQec3Lv68rd8u3FGQ,55999800000000,55999800000000,80139991562
1673,5388f68ff695dcd364eb3ab995371f4afaf4ee347bfc0b90879d6e2b51c5641c,341619,DKEJjCLXMBPfKkehnt15vRJQNxDMueKuh7,69999900000000,69999900000000,100157380066
1674,e1de64bee73816fcb86f934caa2fc60cac11e63fa26fa9a5d7d0a24d60d7eac7,341627,DHHUCPyc94kpr9YJihH5qybRSbq5i87BkS,200000000,200000000,000286146
1675,7e63d47429eab73bdac93abf37d6cdf3080c779e5e38a019c75fee31080e5628,341658,D7aEA5GX7mopPEx4RWZaPrKMwiC1GaTzet,215756000000000,215756000000000,308610989630
1676,87084eb4c22b98a322479405dbabc617ed849b75b85996436f9c8ad070167131,341658,D87KA55ppGX2zFDD2pqhXGJRe2yN1ZW1qA,581700000000,581700000000,832046444
1677,0cff52b60880db07dabbf6b17d5ddcf23f20de3a907d054388248d87b8220a0d,341670,DRyTit4MjAAdAdVHbcsmiHkAszqURepgBF,15071700000,15071700000,021556020
1678,c935a42dff51f54a766445373d2c3ed823dea65c5c895a79136883f529a09c86,341681,DJ9Kz17j4axKD7kJvtn4c5m9ZhjyqYm57o,99999900000000,99999900000000,143010273656
1679,01f3072daccc7139a278b5f462c69432120d06114b7bb3636649e1d261819dd4,341698,DEFCy4qtfDdbGw2ixR3LsX1fkqgyLxzZ95,200000000000,200000000000,285981481
1680,c94c1b84ba9e07a43b8d67ed9c14d430000d01a52ed29a7963ca3f90983a469b,341714,DBZuFYesYW93nWZSmnZEZfKFG4fwprf4kg,399999900000000,399999900000000,571888745917
1681,1ea2216888c3d48779b2cd9ee50a911f71ead1e7105e7859ff61d328ccd0a81a,341714,DABMHcxGEZVoPB7SKfgr5yq9bwiaxYTdSc,55000000000,55000000000,078634722
1682,aa29734fc96eefd7a540837144a1cf374f901a82d1a657f127f7a4d958c66c38,341742,DJ9Kz17j4axKD7kJvtn4c5m9ZhjyqYm57o,399989900000000,399989900000000,571744822338
1683,5f3dea4851cb224dafd540adf834164ba5819932857d905abc2cb05fd16f0e47,341743,DPdbAKLTiRVT8qRLDLcZWrcp9411Qh7Nzf,1000000000000,1000000000000,1429386574
1684,9a62f9ec8414afb2dfe37502203be74dc20f7a8d82dd81f9021c52a117ca348a,341743,DJUEBzMSFjkHo9wSx3oHdtwJQpvgdB9Hvp,50000000000,50000000000,071469329
1685,d0c3216d34c01e691426d675385cad311f399deccfb8465b5ff55b17dc408c31,341744,DL7MJuMybi1c59sLDUBDnD6gWeeezBGgwE,1017000000000,1017000000000,1453674375
1686,0ca1a0b44f74b07e890c1c669ca023b73d7507fc4beac0e7cc33a2b10b19a209,341746,DPdbAKLTiRVT8qRLDLcZWrcp9411Qh7Nzf,2000000000000,2000000000000,2858703704
1687,2a5eba1b816f8d74a742ea19e01e888660533ccf1cd14f4ed7d62defc927844e,341746,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,10000000000,10000000000,014293519
1688,ffee575ce6deb30ee4007e60c494a95d144d4925d334ac99b21ee967758e32f2,341746,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,10000000000,10000000000,014293519
1689,db6c53045f8cc412f635b990e1ee9eed730b49cfcf90db1a24562e55371ea0b7,341754,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,499980000000000,499980000000000,714601044444
1690,e6593d9756705da0c40f46090d8e272b2bc199d5e02d48301b4650855a2a7756,341755,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,499980000000000,499980000000000,714595257639
1691,abf845cd8525e25944f2e2e776347558267993475867202b4b29b55415847c89,341755,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,499980000000000,499980000000000,714595257639
1692,a5f7de8d63473372d9b148374f0a46bb2e40e2c95cefe24d48585cf6cfd654c4,341755,DCAGHZx4XDweiat3D6mHB5pwah7HccrAS8,499980000000000,499980000000000,714595257639
1693,7b7833af4d5732a02da14085b1e75841484cb3ffae4dd87632be82018839bef4,341758,DHuFPA3N3BXG13wPDQqwo856oMxyr1gduG,50000000000,50000000000,071460648
1694,7681702b9ca681db37042d7215148b968b10e0455986a4abe819d417d3507571,341758,DD47yGXmxgaBDwNZpwr1RFuy35ndeaSUmC,50000000000,50000000000,071460648
1695,cbc7d53069a89eb0f8c13621640c76e620fa6f7334455adb290ed65f0f2e67c2,341764,DH4Fk6Y2HvsNzChJQb5gQuqjwE76j31nd8,99999800000000,99999800000000,142914066023
1696,c36490c707256b00c068007407843338f487c8dd4a13ebb60b17a98514ebd7fc,341776,DU98M9LbvNrkYEmtg7htNqwY2w6xfK1zJc,1960000000000,1960000000000,2800849074
1697,791784ca128675cfac82ed4b9625a6402670a094c654062217dc7bb499c28b92,341776,D9MpQawx3EA5PFZR5Lfqf1gsEjSsePiyCH,50000000000,50000000000,071450231
1698,8d908295cfaf4719df4cb62ed0d9be011a3b38d11965ce253d8809f565c61417,341776,D6EhaVjHxSysgsbDhXEqBBemtvES1vsuJH,50000000000,50000000000,071450231
1699,b62e759a3b33db69083dd3bc4864462872a8fa0031783fadfa2b1309461b68c3,341781,DTFSNtCofgoNM7szdYiF15chz8hiVudkvW,29824151051588,29824151051588,42617123993
1700,4e0a532f8a2b05717dc1ee09ffe3fbe84d6bbef250323ce47cd26e62b13d8f4d,341784,DGC8fNQksHP5HrzK1HA4A2GUDAWDUJGpbv,50000000000,50000000000,071445602
1701,a802b6f053ffd7d92cbbc40b58c3c01673f8eaf3342626d955e462a7561c3c3b,341784,DUQwJeHUQdffFf9Nf2RjUiD2uecjv2rXAi,50000000000,50000000000,071445602
1702,928b10719beb7b11d01300f640364b4d94a90a79b94ae33dd6254c782ce52ef1,341792,DNEiTyGYDMp4U6wLfDZy875FGMgzppbztC,99999700000000,99999700000000,142881515799
1703,4730fc4aba8a40dbf5731c880f1ad20291c3b315184817d69f3cb671306204df,341800,DGdK6ntipRbYMiKDmKCjCgE78bZdpoSCTP,48000000000,48000000000,068578889
1704,44d073d93af421dfa0c19687d882135253e24c5de3279de03a35eb4eef183663,341801,DDfqNZJ4vR2sJTNBvt9YKB3VQx3g1Uco1r,7000000000000,7000000000000,10001006944
1705,8ae70cd56daf250ad56fcd17885dad641434aa41972306503bb30779a30592eb,341822,DUKHFtn9kzjeTMhvsnCG1d7HfNKNAKtAjz,50000000000,50000000000,071423611
1706,50dc26225e18dd55767b841e354d81c14e32ab55e83f2857c60dc7bf22ac1d3f,341827,D9V1wRQp1fbLLqPvh6gJKJW8SdvvjCAKVk,50000000000,50000000000,071420718
1707,29d472ec3091c22624a46bd2f8c16c1971b50f93eefdfbf543f756df567a47bf,341846,D5CZcK2i9FvQdk2D3yqAJ9NdBeTFYwVmTq,50000000000,50000000000,071409722
1708,35c7772bb6a86683270db43f9bab32964475f67b783d10dc5806dda843a094a4,341846,DP6oUYyadk2mNpp58MfxYkCUPCmY5GqMxD,50000000000,50000000000,071409722
1709,2482a066e62d53e4bead8b7b7988bba161583376baf3f0322ef985ff9e9ecd4d,341850,DNEiTyGYDMp4U6wLfDZy875FGMgzppbztC,100000000000000,100000000000000,142814814815
1710,c5caa356e74fbfef7067f7a9b3362236b8592f2dfb8833a9f1ae0ce6a0820af8,341878,D5CunWUz76jHtwCBAcWVSaiu8xAoYfevC8,3200000000000,3200000000000,4569037037
1711,7a19e1071d89599885171a6e6a5d18ed4ae617feac584842d6f3d209f919ff15,341878,DTvVtiZQsjZQjgn61Q2gR7omXTM5qFjQsw,200000000000,200000000000,285564815
1712,ebd640239f46ec10a51e650a84d50733817199eede64e8298cd7bf25efc5e2fc,341887,D9xRGJjt1yx9dctX5YyKmvXLfXmRETdXMp,50000000000,50000000000,071385995
1713,aa8fec35d4823f422f6fb51cf8457a502c498e2d5b2c570937281857432acf38,341887,DAaUvgjjW3rw3fKRzEypUKrBKue1Ut1jfh,50000000000,50000000000,071385995
1714,0d194bbf9ce145cb9abb7dba895ae63d1a9906c43e6d1f5f407ff4471e803a1b,341887,DGB84bUy9XyzJRkLRaD4zX2iLXHHRDUxPL,50000000000,50000000000,071385995
